CHF/USD (CHU|6S) CHUQ6 (6.18 DTE) vs 1.243 (+0) - Open Interest
Put: 673 Call: 1,423 Vol: 8.59 Vol Chg: -0.01 Future Chg: 0
Strike,Call,Put,Vol Settle
1.205,0,7,0
1.21,0,3,0
1.215,0,10,0.09282019064266933
1.22,0,9,0.08888118672985001
1.225,0,0,0.08675077816224075
1.23,4,25,0.08580055463608005
1.235,1,5,0.08554897007343243
1.24,11,7,0.08566134277862147
1.245,82,9,0.08594985510353581
1.25,127,12,0.086373553807789
1.255,315,193,0.0870383497858711
1.26,31,17,0.088197018194478
1.265,50,38,0.09024919851435698
1.27,89,5,0.0937413943138381
1.275,35,205,0.09936697351804469
1.28,2,76,0.10796616825973615
1.285,3,0,0.12052607497389545
